,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,78143,1975-76,00,1610612746,BUF,24.0,32,,1046.0,146,254,0.575,,,,97,143,0.678,82,232,314,65,38,18,,83,389
1,78143,1975-76,00,1610612756,PHX,24.0,43,,930.0,186,338,0.55,,,,115,183,0.628,61,179,240,62,44,16,,76,487
2,78143,1975-76,00,0,TOT,24.0,75,,1976.0,332,592,0.561,,,,212,326,0.65,143,411,554,127,82,34,,159,876
3,78143,1976-77,00,1610612746,BUF,25.0,74,,2601.0,407,810,0.502,,,,302,450,0.671,163,538,701,159,90,84,,197,1116
4,78143,1977-78,00,1610612746,BUF,26.0,18,,590.0,75,151,0.497,,,,74,99,0.747,32,96,128,58,14,9,46.0,58,224
5,78143,1977-78,00,1610612765,DET,26.0,62,,2170.0,316,622,0.508,,,,326,409,0.797,125,429,554,122,76,43,186.0,142,958
6,78143,1977-78,00,0,TOT,26.0,80,,2760.0,391,773,0.506,,,,400,508,0.787,157,525,682,180,90,52,232.0,200,1182
7,78143,1979-80,00,1610612765,DET,28.0,9,,228.0,35,65,0.538,0.0,0.0,0.0,17,25,0.68,18,52,70,9,9,5,14.0,16,87
8,78143,1979-80,00,1610612745,HOU,28.0,29,,332.0,34,64,0.531,0.0,0.0,0.0,33,44,0.75,25,54,79,23,8,9,27.0,39,101
9,78143,1979-80,00,1610612759,SAN,28.0,27,,777.0,138,263,0.525,0.0,1.0,0.0,115,147,0.782,65,149,214,52,23,31,50.0,71,391
10,78143,1979-80,00,0,TOT,28.0,65,,1337.0,207,392,0.528,0.0,1.0,0.0,165,216,0.764,108,255,363,84,40,45,91.0,126,579
11,78143,1980-81,00,1610612759,SAN,29.0,22,,519.0,56,128,0.438,0.0,0.0,0.0,53,73,0.726,33,54,87,24,21,9,41.0,46,165
12,78143,1980-81,00,1610612760,SEA,29.0,2,,8.0,0,3,0.0,0.0,0.0,0.0,2,3,0.667,1,0,1,0,0,0,1.0,3,2
13,78143,1980-81,00,0,TOT,29.0,24,,527.0,56,131,0.427,0.0,0.0,,55,76,0.724,34,54,88,24,21,9,42.0,49,167
