,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,200765,2006-07,00,1610612738,BOS,21.0,78,25,1831.0,188,450,0.418,6,29,0.207,119,184,0.647,74,218,292,297,128,8,137,181,501
1,200765,2007-08,00,1610612738,BOS,22.0,77,77,2306.0,351,713,0.492,5,19,0.263,107,175,0.611,78,244,322,393,129,13,147,187,814
2,200765,2008-09,00,1610612738,BOS,23.0,80,80,2642.0,383,759,0.505,15,48,0.313,172,268,0.642,100,316,416,659,149,11,209,193,953
3,200765,2009-10,00,1610612738,BOS,24.0,81,81,2963.0,459,904,0.508,17,80,0.212,175,282,0.621,100,260,360,794,189,11,246,198,1110
4,200765,2010-11,00,1610612738,BOS,25.0,68,68,2527.0,318,670,0.475,10,43,0.233,75,132,0.568,87,210,297,760,153,11,234,120,721
5,200765,2011-12,00,1610612738,BOS,26.0,53,53,1957.0,256,572,0.448,10,42,0.238,108,181,0.597,62,195,257,620,95,3,193,99,630
6,200765,2012-13,00,1610612738,BOS,27.0,38,38,1423.0,225,465,0.484,12,50,0.24,60,93,0.645,43,169,212,420,70,9,148,96,522
7,200765,2013-14,00,1610612738,BOS,28.0,30,30,998.0,141,350,0.403,26,90,0.289,42,67,0.627,22,142,164,294,40,2,99,65,350
8,200765,2014-15,00,1610612738,BOS,29.0,22,22,699.0,81,200,0.405,8,32,0.25,12,36,0.333,25,140,165,237,37,3,75,42,182
9,200765,2014-15,00,1610612742,DAL,29.0,46,46,1319.0,194,445,0.436,19,54,0.352,19,42,0.452,48,160,208,301,54,4,135,111,426
10,200765,2014-15,00,0,TOT,29.0,68,68,2019.0,275,645,0.426,27,86,0.314,31,78,0.397,73,300,373,538,91,7,210,153,608
11,200765,2015-16,00,1610612758,SAC,30.0,72,72,2537.0,355,782,0.454,62,170,0.365,87,150,0.58,77,358,435,839,141,10,278,175,859
12,200765,2016-17,00,1610612741,CHI,31.0,69,42,1843.0,229,561,0.408,50,133,0.376,30,50,0.6,73,282,355,461,99,11,169,144,538
13,200765,2017-18,00,1610612740,NOP,32.0,65,63,1705.0,231,494,0.468,50,150,0.333,25,46,0.543,31,232,263,533,70,10,151,119,537
14,200765,2018-19,00,1610612747,LAL,33.0,46,29,1369.0,175,432,0.405,51,142,0.359,23,36,0.639,34,209,243,367,57,7,127,100,424
15,200765,2019-20,00,1610612747,LAL,34.0,48,3,984.0,137,328,0.418,41,125,0.328,27,41,0.659,23,119,142,240,40,2,91,58,342
